info_id,overview,rating,votes_count,runtime
1967,"Based on the digital series of the same title, Gentefied centers on three cousins who band together to keep their Grandfather's popular Boyle Heights taco shop in business as the ...                See full summary »",7.4,,
1968,"During the 1950s in ""Italy"", a free and enthusiastic spirit dreams of love, justice and a better life, until a forbidden relationship threatens all of her dreams - inspired by real events.",5.6,,107.0
1969,"In this deliciously macabre horror anthology series, doomed passengers tell their stories aboard a spectral bus head toward an unknown destination.",6.4,,
1970,"A hard-working single mother and wife of a getaway driver who is about to be released is approached by an unassuming and gentle man, completely unaware though of his inscrutable and utterly impelling motives.",6.8,,92.0
1971,"One newcomer red blood cell just wants to do her job. Between bacteria incursions and meeting a certain white blood cell, she's got a lot to learn.",7.6,,24.0
1972,"To get the college dean's backing for Harvard, Jamilah has to teach girls at a white sorority to step dance.",5.5,,108.0
1973,"In the 21st century, where the existence of humanoid animals that have been living in the darkness for centuries have been revealed to the world. One day, Michiru, who was a normal ...                See full summary »",7.2,,23.0
1974,Set in the summer of 1998 it is a story about conflicting emotions towards family members from the eyes of a twelve year old.,9.1,,30.0
1975,"A gifted engineer flees his austere roots to pursue wealth and success among Copenhagen's elite, but the pride propelling him threatens to be his ruin.",7.2,,162.0
1976,Life throws a young baseball player a serious curve ball when he has to abandon his college baseball aspirations to deal with a tragedy that puts the fate of his family and their farm in jeopardy.,5.7,544.0,110.0
1977,"To realize their culinary and boxing dreams, the daughter of a billionaire forms a mutually beneficial alliance with the son of a struggling single mom.",6.4,,113.0
1978,The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters.,8.0,,128.0
1979,"The story of power, desire, lust and love among people of different kingdoms in ancient China. No matter who you are, you have to rise from the mud to become The Great Phoenix.",8.6,,60.0
1980,"SANG Yu is so exhausted from trying to stay awake. Every time he closes his eyes, a demon chases and kills him in his dreams. One night SANG realizes he has a special power: he can bring ...                See full summary »",5.9,,102.0
1981,Ten-year-old Nico receives a threatening letter and now his life is in danger. No one seems to believe him except one person that he doesn't know who has come to believe that fate itself wants the boy dead and tries to prevent it.,5.9,,92.0
1982,"After the leader of a criminal organization suffers memory loss from an attack, he reunites with his crew, only to find that things aren't what he thinks they are.",,,
1983,"A coming-of-age story set in the suburbs of Houston, Texas in the summer of 1969, centered around the historic Apollo 11 moon landing.",,,
1984,A rebellious teenager grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta' Mafia in the 1980s.,6.1,,111.0
1985,"In a future where regeneration technology lets humans live indefinitely, a cop and a troubled young woman investigate a strange wave of youth suicides.",6.5,,60.0
1986,"Young teenager Jack Sullivan and a group of friends live in a decked-out tree house, playing video games, eating candy, and fighting zombies in the aftermath of a monster apocalypse.",7.4,,
1987,The law-abiding owner of a crime scene cleaning service is forced into business with a powerful mob boss thanks to his irresponsible older brother.,7.8,,60.0
1988,"A bizarre series of murders, a stubborn investigator duo and a lot of bodies.",6.8,,60.0
1989,A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of formidable alien soldiers.,2.6,,88.0
1990,A cop returns to the job. A serial killer too returns to the job.,5.2,,110.0
1991,"An adrenaline seeking snowboarder gets lost in a massive winter storm in the back country of the High Sierras where he is pushed to the limits of human endurance and forced to battle his own personal demons as he fights for survival....""",5.7,,98.0
1992,A cohabitation comedy about a ghost of a high school girl who has been dead for 5 years and an exorcist college boy with the ability to see and hear ghosts. What he's discovered over the ...                See full summary »,7.6,,60.0
1993,A drug dealer trying to get out of the criminal world is roped back into it.,,,
1994,"When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.",7.3,,41.0
1995,"Misha and the Wolves is the dramatic tale of a woman whose holocaust memoir took the world by storm, but a fallout with her publisher - who turned detective - revealed an audacious deception created to hide a darker truth.",7.1,93.0,90.0
1996,"Congressional aide Erica (Graham) forgoes family Christmas to travel at her boss's behest. At a beachside Air Force base, she clashes with Capt. Andrew Jantz (Ludwig), who knows her assignment is finding reasons to defund the facility.",5.8,,95.0
1997,"Some of Britain's most skilled restoration experts breathe new life into much-cherished family heirlooms that are dropped off by members of the public, who reveal the personal stories behind the items.",8.7,,30.0
1998,"Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.",8.2,,90.0
1999,"The students of all the fairytale characters attend Ever After High, where they are either Royals (students who want to follow in their parent's footsteps) or Rebels (students who wish to write their own destiny).",8.0,821.0,25.0
2000,"A zombie apocalypse that imprisons participants and producers of a reality show called Olimpo, The House of the Gods. The studio becomes a shelter for those who seek salvation in Rio de Janeiro where chaos and hopelessness begin to rule.",5.4,,30.0
2001,"Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.",7.6,,143.0
2002,A whodunit variety show featuring some of of the biggest names in K-Pop and K-Drama.,7.7,747.0,90.0
2003,"A grandfather, a priest, and a police officer investigate the case of a kidnapped child.",7.3,,136.0
2004,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire - and those determined to stand in their way.",8.1,,36.0
2005,"A DEA agent provides former Marine Tim Kearney with a way out of his prison sentence: impersonate Bobby Z, a recently deceased drug dealer, in a hostage switch with a crime lord.",5.8,,97.0
2006,"After inventing a drug that induces time-compressed virtual realities, young Ren grapples with partner Sam over how to use their powerful creation.",6.3,,96.0
2007,"Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos.",5.1,,
2008,"After their van breaks down in the middle of nowhere, the women of a volleyball team must fight for their lives against a group of degenerate hunters.",3.8,,77.0
2009,"Todd Margaret is an American who takes a job running the London sales team for an energy drink. He has no experience with British culture, knows nothing about sales and has only one employee, Dave.",7.6,,25.0
