info_id,movie_id,runtime,rating,votes_count,overview
1197,1157,135.0,5.2,19082,Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.
1198,1158,86.0,7.2,23325,A police unit from Mosul fight to liberate the Iraqi city from thousands of ISIS militants.
1199,1159,102.0,6.2,1188,In the 1920s a group of factory workers advocate for safer work conditions after some of their colleagues become ill from radium exposure.
1200,1160,,6.6,4478,Life in the garage swerves off track for a NASCAR crew chief and his tight-knit racing team when a new boss steps in and shakes things up.
1201,1161,229.0,7.6,11484,"A Cleveland grandfather is brought to trial in Israel, accused of being the infamous German death camp guard known as Ivan the Terrible."
1202,1162,99.0,6.4,54763,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans."
1203,1163,60.0,7.7,7430,"An epic saga about the secret history of the 1930s American heartland, centering on the mythic conflict and bloody struggle between big money and the downtrodden."
1204,1164,50.0,7.8,2870,"The series based on the lives of a group of students who attend the fictional Hartley High School in Sydney. Praised for its willingness to tackle gritty issues, from drugs to romance to ... See full summary »"
1205,4576,50.0,7.8,2870,"The series based on the lives of a group of students who attend the fictional Hartley High School in Sydney. Praised for its willingness to tackle gritty issues, from drugs to romance to ... See full summary »"
1206,1165,99.0,6.5,7311,"A middle-aged Irish farmer, who still lives at home with his mother, sets off on a mission of revenge when his mother is murdered."
1207,1166,,,,A washed-up basketball scout discovers a phenomenal street ball player while in China and sees the prospect as his opportunity to get back into the NBA.
1208,1167,80.0,1.1,25629,A city kid is brought to the countryside by his father's new coaching gig; reviving a ragtag middle school badminton team on the brink of extinction.
1209,1168,111.0,6.6,56940,A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl named Melanie.
1210,1169,,5.9,6661,"Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King."
1211,1170,49.0,8.6,23472,"A group of unique characters from dramatically different socio-cultural backgrounds meeting in startling circumstances in the vibrant and colorful city of Istanbul, - some by chance and some by force of will."
1212,1171,50.0,8.3,20818,"The vampire Alucard, his master Sir Integra Fairbrook Wingates Hellsing, and his newly sired ward Seras Victoria, try to protect England from a war-crazed SS-Major who seeks to start an eternal war with his vampire army."
1213,1172,25.0,8.0,13031,"A Japanese businessman, captured by modern-day pirates, is written off and left for dead by his company. Tired of the corporate life, he opts to stick with the mercenaries that kidnapped him, becoming part of their gang."
1214,1173,94.0,7.7,81880,"In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig."
1215,1174,23.0,5.5,1148,A team of teenage street racers are hired to infiltrate a criminal gang.
1216,1175,403.0,8.1,26746,"When Osho, the world's most controversial guru, builds an Utopian city deep in the Oregon country, conflict with the locals escalates into a national scandal."
1217,1176,52.0,7.5,7137,"Ruby Red, a down-on-her-luck drag queen traveling across America, develops an unlikely sidekick named AJ."
1218,1177,102.0,6.3,31299,"Two years after the afterlife is scientifically proven, a man attempts to help a young woman break away from her dark past."
1219,1178,,6.8,7280,Follow recently graduated police officer Kurt Wallander as he investigates his first case.
1220,1179,60.0,7.7,1496,Revolves around an emergency call center and the employees who attempt to fight crime using the limited information they get from the urgent calls they receive.
1221,1180,98.0,5.7,7489,"Majestic mountains, a still lake and venomous betrayals engulf a female married couple attempting to celebrate their one-year anniversary."
1222,1181,116.0,6.9,21815,The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.
1223,1182,24.0,7.6,2691,"A poor, straight A student is hired to tutor some rich quintuplets. The story is told as a flashback from a future that shows that he ends up getting married to one of them."
1224,1183,40.0,,,"An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest."
1225,1184,103.0,6.4,15329,"Javier Muñoz, once a successful executive, makes the fateful decision to leave his home, which he and his family can no longer afford."
1226,1185,403.0,9.3,36473,"Documentary series focusing on the breadth of the diversity of habitats around the world, from the remote Arctic wilderness and mysterious deep oceans to the vast landscapes of Africa and diverse jungles of South America."
1227,1186,23.0,7.7,412,"Shaman King follows the adventures of a 13-year-old shaman and his teammate a samurai warrior spirit, who traverse the world fighting evil spirits and misguided shamans on their journey to be the next Shaman King."
1228,1187,,,,A ragtag crew of bounty hunters chases down the galaxy's most dangerous criminals. They'll save the world - for the right price.
1229,1188,97.0,5.8,28732,"A woman is held captive by a scientist in a futuristic smart house, and hopes to escape by reasoning with the Artificial Intelligence that controls the house."
1230,1189,24.0,7.1,2350,An elite player is summoned by two maidens to save a fantasy game.
1231,1190,57.0,7.3,4473,WWII drama centered on the lives of ordinary people affected by the war.
1232,1191,118.0,7.8,24679,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.
1233,1192,94.0,5.6,10363,"Angel works in an ambulance service. After a tragic accident, his personal life begins to deteriorate as he becomes more and more suspicious of his partner Vane."
1234,1193,11.0,7.1,950,Teenage versions of DC Comics superheroines both attend high school and fight crime to protect the citizens of Metropolis.
1235,1194,83.0,7.2,22404,"In 2018, 34-year-old Shanann Watts and her two young daughters disappear in Colorado. With the heartbreaking details emerging, the family's story made headlines around the world."
1236,1195,60.0,6.5,5813,"When her mother commits suicide, a cellist's life is turned upside down by mysterious questions raised about her past."
1237,1196,30.0,6.2,23061,"At a predominantly white Ivy League college, a group of black students navigate various forms of racial and other types of discrimination."
1238,1197,95.0,6.4,94660,"Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids."
1239,1198,140.0,8.5,1755,"After the aftermath of a war, a young girl who was used as a 'tool' for war learned to live. With the scars of burns, she goes back to her past to feel the true feelings of the Major's, ""I love you."""
1240,1199,97.0,7.0,10857,A hypochondriac working as an airport baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.
1241,1200,30.0,8.8,69552,The original surreal sketch comedy showcase for the Monty Python troupe.
1242,1201,41.0,6.3,5153,"A local news producer is given one chance to relive a deadly week and stop a serial killer. If she fails, she'll lose her daughter forever."
1243,1202,231.0,7.2,17926,A young woman's murder causes the subjects of a century-long mission to populate a new world to question the true nature of the project as they approach the point of no return.
1244,1203,127.0,5.9,9135,The story of five Cuban political prisoners who had been imprisoned by the United States since the late 1990s on charges of espionage and murder.
